detector,fp_per_image_query,seed_count,sensitivity,sensitivity_std,achieved_fp_per_image,achieved_fp_per_image_std,candidate_floor_limited_run_count,candidate_floor_limited_seeds
faster_rcnn,0.14266666666666666,5,0.2932835820895522,0.007737478116913326,0.13706666666666667,0.006211101172721127,0,
faster_rcnn,0.144,5,0.29402985074626864,0.007177382112563931,0.1376,0.006759355656339502,0,
faster_rcnn,0.14533333333333334,5,0.29477611940298504,0.008343537229476826,0.13946666666666668,0.0074595203897063235,0,
faster_rcnn,0.14666666666666667,5,0.29477611940298504,0.008343537229476826,0.13946666666666668,0.0074595203897063235,0,
faster_rcnn,0.148,5,0.29477611940298504,0.008343537229476826,0.13946666666666668,0.0074595203897063235,0,
faster_rcnn,0.14933333333333335,5,0.29552238805970144,0.008508771829098042,0.144,0.0036514837167011083,0,
faster_rcnn,0.15066666666666667,5,0.2962686567164179,0.008986264611039024,0.14586666666666667,0.004279148409568324,0,
faster_rcnn,0.152,5,0.29701492537313434,0.009730152843586044,0.14613333333333334,0.004676180777800046,0,
faster_rcnn,0.15333333333333332,5,0.29701492537313434,0.009730152843586044,0.14613333333333334,0.004676180777800046,0,
faster_rcnn,0.15466666666666667,5,0.3,0.011975228758120317,0.15066666666666667,0.006394442031083624,0,
faster_rcnn,0.156,5,0.30074626865671644,0.013086326803544926,0.15093333333333334,0.0066265459412208905,0,
faster_rcnn,0.15733333333333333,5,0.30223880597014924,0.013709830649905861,0.15306666666666666,0.0073876774278373615,0,
faster_rcnn,0.15866666666666668,5,0.30298507462686564,0.01478478563892459,0.15360000000000001,0.00774022681263999,0,
faster_rcnn,0.16,5,0.3037313432835821,0.015962126594184656,0.15386666666666665,0.007977746827547509,0,
faster_rcnn,0.16133333333333333,5,0.30522388059701494,0.014784785638924587,0.15893333333333332,0.0028905977851571697,0,
faster_rcnn,0.16266666666666665,5,0.30522388059701494,0.014784785638924587,0.15893333333333332,0.0028905977851571697,0,
faster_rcnn,0.164,5,0.30522388059701494,0.014784785638924587,0.15893333333333332,0.0028905977851571697,0,
faster_rcnn,0.16533333333333333,5,0.3082089552238806,0.016811761680699727,0.16293333333333332,0.0035777087639996667,0,
faster_rcnn,0.16666666666666666,5,0.31194029850746274,0.016178718946775233,0.1648,0.004173993557999607,0,
faster_rcnn,0.168,5,0.31194029850746274,0.016178718946775233,0.1648,0.004173993557999607,0,
faster_rcnn,0.16933333333333334,5,0.31343283582089554,0.013961408159604278,0.16533333333333333,0.004618802153517008,0,
faster_rcnn,0.17066666666666666,5,0.3156716417910448,0.017017543658196094,0.1688,0.002022100118413749,0,
faster_rcnn,0.172,5,0.31641791044776124,0.017180394676449762,0.16906666666666664,0.002385139175999775,0,
faster_rcnn,0.17333333333333334,5,0.3171641791044776,0.017099163040880005,0.1704,0.002564717874889515,0,
faster_rcnn,0.17466666666666666,5,0.3171641791044776,0.017099163040880005,0.1704,0.002564717874889515,0,
faster_rcnn,0.176,5,0.31865671641791044,0.01742181720884889,0.17173333333333332,0.004152643067305981,0,
faster_rcnn,0.17733333333333334,5,0.3201492537313433,0.017777804850106865,0.17466666666666666,0.004521553322083517,0,
faster_rcnn,0.17866666666666667,5,0.32089552238805974,0.019208265188408593,0.17493333333333333,0.004751607914988128,0,
faster_rcnn,0.18,5,0.32164179104477614,0.019280612959348985,0.17573333333333332,0.005283096734975724,0,
faster_rcnn,0.18133333333333335,5,0.32238805970149254,0.019496045488974833,0.1768,0.005857568703063685,0,
faster_rcnn,0.18266666666666667,5,0.323134328358209,0.019673770636513543,0.17733333333333332,0.006324555320336766,0,
faster_rcnn,0.184,5,0.3246268656716418,0.019026192214898457,0.17893333333333333,0.007204936579256695,0,
faster_rcnn,0.18533333333333332,5,0.32537313432835824,0.019460305687172098,0.17919999999999997,0.00745952038970633,0,
faster_rcnn,0.18666666666666668,5,0.32537313432835824,0.019460305687172098,0.17919999999999997,0.00745952038970633,0,
faster_rcnn,0.188,5,0.32611940298507464,0.019673770636513543,0.18053333333333335,0.00846430413232207,0,
faster_rcnn,0.18933333333333333,5,0.3268656716417911,0.018768322895461636,0.18506666666666666,0.004152643067305981,0,
faster_rcnn,0.19066666666666668,5,0.3276119402985075,0.019280612959348978,0.18613333333333335,0.004862555341016127,0,
faster_rcnn,0.192,5,0.3276119402985075,0.019280612959348978,0.18613333333333335,0.004862555341016127,0,
faster_rcnn,0.19333333333333333,5,0.3276119402985075,0.019280612959348978,0.18613333333333335,0.004862555341016127,0,
