detector,curve,iou_definition,recall,seed_count,precision,precision_std,average_precision,average_precision_std
faster_rcnn,ap50,IoU=0.50,0.38,3,0.33104443676134476,0.026260678296183018,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.39,3,0.32675951659417674,0.028276992533422675,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.4,3,0.3228631229335932,0.02634315349087416,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.41000000000000003,3,0.31735534350918965,0.020825993144353912,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.42,3,0.3070857648385565,0.029229405145473685,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.43,3,0.2981066504748855,0.027589690268510086,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.44,3,0.28896725941838725,0.03606333065626064,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.45,3,0.2835227171833022,0.03598782058491722,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.46,3,0.2776471805061467,0.030714194156669577,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.47000000000000003,3,0.27168008891850165,0.03278411888859412,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.48,3,0.2659991724952168,0.033464513010133055,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.49,3,0.2611538458428568,0.030152476418933927,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.5,3,0.25522050977647165,0.02607583729294976,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.51,3,0.24634513765807461,0.021223158136414292,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.52,3,0.24008069220071696,0.016111529166304397,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.53,3,0.23609135163149428,0.014771630797315095,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.54,3,0.22663130205716428,0.026251341116074522,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.55,3,0.22208083875416976,0.02559750087659534,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.56,3,0.21915441888356377,0.02500480672773564,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.5700000000000001,3,0.2156893170336118,0.0293149456418268,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.58,3,0.21187343354935895,0.029619143664731635,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.59,3,0.194042923523705,0.028476384737960325,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.6,3,0.19175356677984387,0.025930900814186406,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.61,3,0.17762764527329403,0.01679084535436865,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.62,3,0.162645517943841,0.01568117117435267,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.63,3,0.1586105086955174,0.01918559196202001,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.64,3,0.15447833156131113,0.01932993905169296,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.65,3,0.14038689992428885,0.024399732951882785,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.66,3,0.13811402153231758,0.02390396850140827,0.3084005449593519,0.01229424896233832
