detector,threshold_probability,net_benefit,net_benefit_ci_lower,net_benefit_ci_upper,mean_true_positive_images,mean_false_positive_images,mean_flagged_images,treat_all_net_benefit,treat_all_ci_lower,treat_all_ci_upper,treat_none_net_benefit,treat_none_ci_lower,treat_none_ci_upper,net_benefit_difference_vs_other,difference_ci_lower,difference_ci_upper,other_detector,point_estimate_preferred_detector,paired_ci_preferred_detector,point_estimate_best_strategy,population,population_unit,image_count,positive_image_count,negative_image_count,disease_prevalence,disease_prevalence_percent,patient_group_count,seed_count,seed_ids,confidence_level,bootstrap_resamples,bootstrap_valid_resamples,bootstrap_method,seed_aggregation,decision_rule,outcome_definition,score_interpretation
yolo11s,0.63,-0.0006270270270270264,-0.01005881859206667,0.0058326334103248586,6.0,3.8,9.8,-1.0936936936936934,-1.227311724391907,-0.9564767412694085,0.0,0.0,0.0,0.07305945945945945,-0.000964031751005948,0.1610962958617452,faster_rcnn,yolo11s,not_distinguished,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.64,-0.07742222222222224,-0.16275139803730226,-0.0032705018359853477,122.2,101.4,223.60000000000002,-1.151851851851852,-1.2891814945139046,-1.0108233174157812,0.0,0.0,0.0,-0.07682962962962965,-0.16171945241178595,-0.004597378936092094,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.64,-0.0005925925925925939,-0.009179593620275288,0.005651680962239967,5.6,3.4,9.0,-1.151851851851852,-1.2891814945139046,-1.0108233174157812,0.0,0.0,0.0,0.07682962962962965,0.0045973789360920616,0.1617194524117859,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.65,-0.0818666666666667,-0.17277355792504268,-0.00506177491677503,120.6,98.0,218.6,-1.2133333333333334,-1.3545866800714448,-1.0682754121990894,0.0,0.0,0.0,-0.08038095238095241,-0.17111348126871487,-0.005031426449744452,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.65,-0.001485714285714287,-0.010767584824388558,0.00393239795918365,5.2,3.4,8.6,-1.2133333333333334,-1.3545866800714448,-1.0682754121990894,0.0,0.0,0.0,0.08038095238095241,0.005031426449744444,0.17111348126871487,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.66,-0.08152156862745101,-0.16951637117908566,-0.00580522102549368,119.0,92.8,211.8,-1.2784313725490195,-1.4238392294853108,-1.1291070419696507,0.0,0.0,0.0,-0.08017254901960787,-0.1685326601531024,-0.005556028889853939,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.66,-0.001349019607843138,-0.011186298846258892,0.004691488110818227,5.2,3.2,8.4,-1.2784313725490195,-1.4238392294853108,-1.1291070419696507,0.0,0.0,0.0,0.08017254901960787,0.005556028889853925,0.16853266015310236,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.67,-0.08464646464646468,-0.17136486299605214,-0.01203100123064321,116.4,88.6,205.0,-1.3474747474747477,-1.497288903106078,-1.1936254371808523,0.0,0.0,0.0,-0.08319191919191922,-0.1699802335238479,-0.012217532736905562,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.67,-0.0014545454545454568,-0.01087670451854053,0.004593889028792072,5.0,3.0,8.0,-1.3474747474747477,-1.497288903106078,-1.1936254371808523,0.0,0.0,0.0,0.08319191919191922,0.012217532736905543,0.16998023352384786,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.68,-0.08603333333333338,-0.17782692664922148,-0.007916120695930808,114.4,84.2,198.60000000000002,-1.4208333333333336,-1.575329181328143,-1.262176232092754,0.0,0.0,0.0,-0.08366666666666671,-0.17684328052985265,-0.0058900018193212235,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.68,-0.002366666666666669,-0.012608432749807552,0.0032313295011926345,4.6,3.0,7.6,-1.4208333333333336,-1.575329181328143,-1.262176232092754,0.0,0.0,0.0,0.08366666666666671,0.0058900018193212235,0.17684328052985263,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.69,-0.08835268817204295,-0.18377901160464177,-0.008282092607118362,111.8,80.0,191.8,-1.4989247311827951,-1.6584043162096949,-1.335149658934455,0.0,0.0,0.0,-0.085316129032258,-0.18118914649297232,-0.005048761973680233,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.69,-0.003036559139784944,-0.014184402212607472,0.002179207231690242,4.4,3.0,7.4,-1.4989247311827951,-1.6584043162096949,-1.335149658934455,0.0,0.0,0.0,0.085316129032258,0.0050487619736802325,0.18118914649297221,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.7,-0.09377777777777774,-0.19168194477442516,-0.01134148638859273,108.4,76.6,185.0,-1.5822222222222218,-1.747017793416685,-1.4129879808989372,0.0,0.0,0.0,-0.0909333333333333,-0.18857558475727865,-0.007896190417969033,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.7,-0.0028444444444444446,-0.013556872755592078,0.0027427397286216115,4.4,2.8,7.2,-1.5822222222222218,-1.747017793416685,-1.4129879808989372,0.0,0.0,0.0,0.0909333333333333,0.00789619041796895,0.18857558475727845,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.71,-0.09568735632183904,-0.1939611820722592,-0.011362401687913245,105.0,72.2,177.2,-1.6712643678160917,-1.8417425449138125,-1.4961944629989006,0.0,0.0,0.0,-0.0918804597701149,-0.19214877672153846,-0.006473893647540489,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.71,-0.003806896551724138,-0.01636312461804378,0.0015898789052739293,4.0,2.8,6.8,-1.6712643678160917,-1.8417425449138125,-1.4961944629989006,0.0,0.0,0.0,0.0918804597701149,0.006473893647540447,0.19214877672153846,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.72,-0.10182857142857141,-0.204364587498334,-0.013027267033680812,102.6,69.6,172.2,-1.7666666666666664,-1.9432333500893058,-1.5853442652488612,0.0,0.0,0.0,-0.09798095238095236,-0.20319194333973814,-0.004092568888269342,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.72,-0.0038476190476190468,-0.01660755976956443,0.0015395767438975859,3.8,2.6,6.4,-1.7666666666666664,-1.9432333500893058,-1.5853442652488612,0.0,0.0,0.0,0.09798095238095236,0.0040925688882693404,0.20319194333973814,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.73,-0.10072098765432096,-0.20110664826029745,-0.011448044455131616,100.2,65.0,165.2,-1.8691358024691351,-2.0522419926852056,-1.6810977565543745,0.0,0.0,0.0,-0.09759012345679009,-0.19964711244572686,-0.006139302360547448,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.73,-0.0031308641975308625,-0.015206758550379715,0.002395517446284125,3.6,2.2,5.800000000000001,-1.8691358024691351,-2.0522419926852056,-1.6810977565543745,0.0,0.0,0.0,0.09759012345679009,0.006139302360547324,0.19964711244572675,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.74,-0.10108717948717946,-0.2019889629180967,-0.012957907025224126,97.8,61.0,158.8,-1.9794871794871791,-2.1696359154807903,-1.7842169010372348,0.0,0.0,0.0,-0.09727179487179485,-0.20166868205257527,-0.0051477022555613,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.74,-0.0038153846153846137,-0.01693790322580644,0.001402206139048235,3.4,2.2,5.6,-1.9794871794871791,-2.1696359154807903,-1.7842169010372348,0.0,0.0,0.0,0.09727179487179485,0.005147702255561282,0.20166868205257524,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.75,-0.0984,-0.1981993512902329,-0.011999593578541107,94.2,56.0,150.2,-2.0986666666666665,-2.296421352100022,-1.8955855770787247,0.0,0.0,0.0,-0.09386666666666667,-0.19767259061776002,-0.004129117047527168,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.75,-0.004533333333333333,-0.01911445747627748,0.000817692379968053,3.2,2.2,5.4,-2.0986666666666665,-2.296421352100022,-1.8955855770787247,0.0,0.0,0.0,0.09386666666666667,0.00412911704752712,0.19767259061776002,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.76,-0.1045777777777778,-0.2023417995006722,-0.018740688756788595,89.4,53.0,142.4,-2.227777777777778,-2.433772241770857,-2.0162349761236715,0.0,0.0,0.0,-0.09986666666666669,-0.201783656933946,-0.008890777360547527,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.76,-0.004711111111111112,-0.019670706896327692,0.0003492225904753346,2.8,2.0,4.8,-2.227777777777778,-2.433772241770857,-2.0162349761236715,0.0,0.0,0.0,0.09986666666666669,0.008890777360547525,0.20178365693394598,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.77,-0.10440579710144929,-0.19786750954506233,-0.024113542846292624,84.4,48.6,133.0,-2.3681159420289855,-2.583066687065242,-2.1473756272594833,0.0,0.0,0.0,-0.10010434782608697,-0.19681599278181916,-0.01573871540730771,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.77,-0.004301449275362319,-0.018273643402644334,0.00034799730936219543,2.8,1.8,4.6,-2.3681159420289855,-2.583066687065242,-2.1473756272594833,0.0,0.0,0.0,0.10010434782608697,0.015738715407307705,0.19681599278181908,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.78,-0.10659393939393942,-0.2008060765743885,-0.024012452070429256,79.6,45.0,124.6,-2.5212121212121215,-2.7459333546591163,-2.290438155771278,0.0,0.0,0.0,-0.10480000000000003,-0.20058925328430574,-0.02246204032130978,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.78,-0.0017939393939393946,-0.01008225303577289,0.0027956802190862,2.2,1.0,3.2,-2.5212121212121215,-2.7459333546591163,-2.290438155771278,0.0,0.0,0.0,0.10480000000000003,0.022462040321309752,0.2005892532843057,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.79,-0.09923809523809528,-0.18893310293310303,-0.0231043982266064,76.8,40.2,117.0,-2.688888888888889,-2.9243111334524086,-2.4471256869984823,0.0,0.0,0.0,-0.09789206349206353,-0.18783085013146364,-0.021249730097829246,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.79,-0.0013460317460317467,-0.009044625603262193,0.0028378668110379678,2.0,0.8,2.8,-2.688888888888889,-2.9243111334524086,-2.4471256869984823,0.0,0.0,0.0,0.09789206349206353,0.02124973009782921,0.18783085013146358,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.8,-0.09973333333333338,-0.18582015086206902,-0.02597181686315365,72.4,36.8,109.2,-2.873333333333334,-3.1205266901250286,-2.619481971348406,0.0,0.0,0.0,-0.09786666666666671,-0.18507342182274247,-0.0231186884558978,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.8,-0.001866666666666667,-0.010350830246858884,0.002218943269956605,1.8,0.8,2.6,-2.873333333333334,-3.1205266901250286,-2.619481971348406,0.0,0.0,0.0,0.09786666666666671,0.023118688455897787,0.1850734218227424,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.81,-0.09270175438596498,-0.17196286142076464,-0.023846732074700058,68.6,32.4,101.0,-3.077192982456141,-3.337396515921083,-2.809981022472007,0.0,0.0,0.0,-0.09142456140350884,-0.17169193331920898,-0.022181456846933397,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.81,-0.0012771929824561417,-0.010002020719275658,0.003820290397485581,1.6,0.6,2.2,-3.077192982456141,-3.337396515921083,-2.809981022472007,0.0,0.0,0.0,0.09142456140350884,0.022181456846933397,0.17169193331920898,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.82,-0.0943407407407407,-0.17657089184528205,-0.023723545457419375,65.0,29.8,94.8,-3.3037037037037025,-3.578362989027808,-3.021646634831561,0.0,0.0,0.0,-0.09256296296296292,-0.17624335885501616,-0.01949859542065546,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.82,-0.001777777777777777,-0.011391670333522931,0.0030995733060249038,1.4,0.6,2.0,-3.3037037037037025,-3.578362989027808,-3.021646634831561,0.0,0.0,0.0,0.09256296296296292,0.01949859542065544,0.17624335885501613,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.83,-0.09259607843137249,-0.17570855614973255,-0.020642536675687273,61.4,26.8,88.2,-3.5568627450980377,-3.8476784589706203,-3.2582140839393,0.0,0.0,0.0,-0.09079215686274504,-0.17570855614973255,-0.016644964835146648,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.83,-0.00180392156862745,-0.01027076552750917,0.0015729463994322377,0.6,0.4,1.0,-3.5568627450980377,-3.8476784589706203,-3.2582140839393,0.0,0.0,0.0,0.09079215686274504,0.016644964835146592,0.17570855614973252,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.84,-0.09319999999999998,-0.17503695114409393,-0.01949258044590863,58.2,24.4,82.6,-3.841666666666666,-4.1506583626562845,-3.5243524641855064,0.0,0.0,0.0,-0.09233333333333331,-0.17463320793433645,-0.017471770937940265,yolo11s,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.84,-0.0008666666666666663,-0.006818181818181816,0.002088909545746585,0.4,0.2,0.6000000000000001,-3.841666666666666,-4.1506583626562845,-3.5243524641855064,0.0,0.0,0.0,0.09233333333333331,0.017471770937940247,0.17463320793433643,faster_rcnn,yolo11s,yolo11s,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.85,-0.07982222222222221,-0.1619071804794152,-0.009217024424545698,54.6,20.2,74.8,-4.1644444444444435,-4.494035586833371,-3.825975961797874,0.0,0.0,0.0,-0.08035555555555554,-0.1619071804794152,-0.010257523625368511,yolo11s,yolo11s,yolo11s,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
