scope,condition_id,family,corruption,severity,estimand,metric,unit,detector_a,detector_b,image_count,patient_group_count,seed_count,confidence_level,detector_a_estimate,detector_a_ci_low,detector_a_ci_high,detector_b_estimate,detector_b_ci_low,detector_b_ci_high,difference_a_minus_b,difference_ci_low,difference_ci_high,bootstrap_resamples,bootstrap_valid_a,bootstrap_valid_b,bootstrap_valid_difference,test_name,permutation_resamples,permutation_valid,p_value_raw,p_value_holm,holm_family_size,effect_size_name,effect_size,effect_size_n,status,reason
phase6_primary_seed_robustness,motion_blur_s2,blur,motion_blur,2,retention,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9962503569524462,0.9814490413443148,1.0178396934533218,1.0022335294051752,0.9427743771360811,1.0380810948986883,-0.0059831724527289465,-0.04338078473980428,0.058561761884733325,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.7280543891221756,1.0,34,paired_raw_difference,-0.0059831724527289465,183,complete,
phase6_primary_seed_robustness,motion_blur_s2,blur,motion_blur,2,retention,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9986666692998059,0.9897178036652664,1.0116515574379146,1.0021772517159582,0.964231752471837,1.0235499634171354,-0.003510582416152319,-0.026139476532904556,0.037220890698900576,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.7408518296340731,1.0,34,paired_raw_difference,-0.003510582416152319,183,complete,
phase6_primary_seed_robustness,motion_blur_s2,blur,motion_blur,2,retention,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9070812904900033,0.8237115757878134,0.9706484957180681,0.9355733411290351,0.8222052532055157,1.1354384076173398,-0.02849205063903182,-0.27236876204881366,0.10500238756816936,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.7064587082583483,1.0,35,paired_raw_difference,-0.02849205063903182,183,complete,
phase6_primary_seed_robustness,motion_blur_s2,blur,motion_blur,2,retention,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9067454605455578,0.8309481640712145,0.9953251749888228,0.856980377367064,0.7142603665254607,1.017186803511044,0.04976508317849382,-0.13251907745835628,0.21768214881332998,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.5208958208358329,1.0,35,paired_raw_difference,0.04976508317849382,183,complete,
phase6_primary_seed_robustness,motion_blur_s3,blur,motion_blur,3,raw,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.12191103789126853,0.07760358703618254,0.1633921350345864,0.3584905660377358,0.16656976744186064,0.5,-0.2365795281464673,-0.35937053754376264,-0.07075494563921135,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,-0.2365795281464673,183,complete,
phase6_primary_seed_robustness,motion_blur_s3,blur,motion_blur,3,raw,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6666666666666666,0.5507065217391305,0.7572948270631067,0.17117117117117117,0.07526881720430108,0.24638177486599164,0.49549549549549543,0.41738959260527214,0.5781455592105262,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,0.49549549549549543,183,complete,
phase6_primary_seed_robustness,motion_blur_s3,blur,motion_blur,3,raw,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.20612813370473534,0.13713665633198185,0.26649902968490774,0.23170731707317074,0.10606060606060606,0.3225806451612903,-0.0255791833684354,-0.09896408083877238,0.06594777821706907,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.5614877024595081,1.0,35,paired_raw_difference,-0.0255791833684354,183,complete,
phase6_primary_seed_robustness,motion_blur_s3,blur,motion_blur,3,raw,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.677074119099785,0.6560992801941483,0.7027609088443163,0.7114910944810159,0.6535449700524485,0.7627477548563941,-0.034416975381230897,-0.07313226731842953,0.02472233629380474,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.10277944411117776,1.0,34,paired_raw_difference,-0.034416975381230897,183,complete,
phase6_primary_seed_robustness,motion_blur_s3,blur,motion_blur,3,raw,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8036061970500568,0.7888630604267222,0.821510933313889,0.826810451025368,0.7870093946914775,0.8628059020600978,-0.02320425397531123,-0.05034800022263013,0.017442827618939952,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.10877824435112977,1.0,34,paired_raw_difference,-0.02320425397531123,183,complete,
phase6_primary_seed_robustness,motion_blur_s3,blur,motion_blur,3,raw,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.3045855536339739,0.1927623469757787,0.42025126338119895,0.15301451383543943,0.0817379978388023,0.23647182438730188,0.15157103979853445,0.07549993319769756,0.24102929029025985,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.12337532493501299,1.0,35,paired_raw_difference,0.15157103979853445,183,complete,
phase6_primary_seed_robustness,motion_blur_s3,blur,motion_blur,3,raw,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.10850078738290944,0.07225785554576993,0.1600079818101806,0.05505163859607174,0.025166055298376205,0.0938791898277099,0.0534491487868377,0.02592024748503297,0.08951117766606179,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.10057988402319536,1.0,35,paired_raw_difference,0.0534491487868377,183,complete,
phase6_primary_seed_robustness,motion_blur_s3,blur,motion_blur,3,retention,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8470442243094631,0.7636665420759597,0.9181314710098757,0.7735849056603773,0.5121605141727094,0.9821448412698414,0.07345931864908584,-0.15335504169495973,0.34112438145272644,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.3789242151569686,1.0,35,paired_raw_difference,0.07345931864908584,183,complete,
phase6_primary_seed_robustness,motion_blur_s3,blur,motion_blur,3,retention,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9610389610389609,0.8811411744622738,1.0273972602739725,1.0,0.6666666666666667,1.2857142857142858,-0.038961038961039085,-0.34924430641821946,0.28729901051329615,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.6414717056588682,1.0,35,paired_raw_difference,-0.038961038961039085,183,complete,
phase6_primary_seed_robustness,motion_blur_s3,blur,motion_blur,3,retention,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8646673660601235,0.781818102454017,0.9318868334332762,0.926829268292683,0.6388586956521739,1.1746993746993741,-0.06216190223255946,-0.3317413138030428,0.23685967545609263,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.4455108978204359,1.0,35,paired_raw_difference,-0.06216190223255946,183,complete,
phase6_primary_seed_robustness,motion_blur_s3,blur,motion_blur,3,retention,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9784256850567096,0.9536111165941181,1.016124191178739,1.0250834656794436,0.942842710385094,1.0973075194426498,-0.04665778062273407,-0.12405929497580558,0.05675568757364028,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.2491501699660068,1.0,34,paired_raw_difference,-0.04665778062273407,183,complete,
phase6_primary_seed_robustness,motion_blur_s3,blur,motion_blur,3,retention,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9882562904767328,0.9729827000882443,1.0111952543399074,1.0153025741169972,0.9642169334878126,1.0573058608332246,-0.0270462836402644,-0.07190876851937406,0.03703553991943548,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.2709458108378324,1.0,34,paired_raw_difference,-0.0270462836402644,183,complete,
phase6_primary_seed_robustness,motion_blur_s3,blur,motion_blur,3,retention,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8063938895305457,0.7121826817669935,0.9083329305828892,0.7242063201240663,0.5852110445683398,0.961594975179645,0.08218756940647942,-0.18332267022304782,0.2468386398257025,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.33773245350929815,1.0,35,paired_raw_difference,0.08218756940647942,183,complete,
phase6_primary_seed_robustness,motion_blur_s3,blur,motion_blur,3,retention,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.7340943708520431,0.6417077209441486,0.9151907719693889,0.721565316729011,0.5737639571878137,0.9369796916560278,0.012529054123032068,-0.19399685220644552,0.22995386167352616,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.9284143171365726,1.0,35,paired_raw_difference,0.012529054123032068,183,complete,
phase6_primary_seed_robustness,motion_blur_s4,blur,motion_blur,4,raw,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.10923076923076923,0.06727060729197214,0.15129476575481754,0.3392857142857143,0.2,0.45652173913043476,-0.23005494505494506,-0.3374627821979538,-0.11640275774025156,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,-0.23005494505494506,183,complete,
phase6_primary_seed_robustness,motion_blur_s4,blur,motion_blur,4,raw,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6396396396396397,0.5205342465753424,0.7352941176470589,0.17117117117117117,0.09562929061784901,0.23531727651690584,0.46846846846846846,0.36109496124031004,0.5504727579105037,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,0.46846846846846846,183,complete,
phase6_primary_seed_robustness,motion_blur_s4,blur,motion_blur,4,raw,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.1865965834428384,0.11991298140001545,0.25001361655773413,0.2275449101796407,0.13330578512396699,0.2978840954508052,-0.04094832673680232,-0.11466068540624334,0.02663643215849653,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.40511897620475906,1.0,35,paired_raw_difference,-0.04094832673680232,183,complete,
phase6_primary_seed_robustness,motion_blur_s4,blur,motion_blur,4,raw,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6761103997627421,0.6567137863697996,0.6996111515904018,0.706430556284802,0.6638169940486117,0.7555814663722757,-0.030320156522059882,-0.07404507360381288,0.01224757161085623,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.09978004399120176,1.0,34,paired_raw_difference,-0.030320156522059882,183,complete,
phase6_primary_seed_robustness,motion_blur_s4,blur,motion_blur,4,raw,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8029278352283393,0.7896214606131299,0.8193948223823411,0.8234522927225152,0.7934065165680997,0.8568287214014709,-0.020524457494175863,-0.0510969918161593,0.00979648116698138,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.11237752449510098,1.0,34,paired_raw_difference,-0.020524457494175863,183,complete,
phase6_primary_seed_robustness,motion_blur_s4,blur,motion_blur,4,raw,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.28726710633647234,0.17468475094695876,0.40294020894414345,0.18459238776422024,0.11013923282414058,0.2591480397414738,0.1026747185722521,0.025304914989030595,0.18051318001033315,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.3259348130373925,1.0,35,paired_raw_difference,0.1026747185722521,183,complete,
phase6_primary_seed_robustness,motion_blur_s4,blur,motion_blur,4,raw,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.11161355527215186,0.06871910113044116,0.16191452839030446,0.06243439719472023,0.036930326491712934,0.09217944635066253,0.04917915807743163,0.021325879087889084,0.08122828871979404,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.20255948810237953,1.0,35,paired_raw_difference,0.04917915807743163,183,complete,
phase6_primary_seed_robustness,motion_blur_s4,blur,motion_blur,4,retention,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.7589410589410589,0.6549705634801132,0.8334490213433865,0.7321428571428571,0.5112621980483123,1.0,0.026798201798201804,-0.28624227898360194,0.24924182741657996,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.7740451909618077,1.0,35,paired_raw_difference,0.026798201798201804,183,complete,
phase6_primary_seed_robustness,motion_blur_s4,blur,motion_blur,4,retention,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.922077922077922,0.8225716845878136,0.9892501715854496,1.0,0.6956521739130435,1.5386363636363627,-0.07792207792207795,-0.6655554699537748,0.2482393021866705,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.46870625874825034,1.0,35,paired_raw_difference,-0.07792207792207795,183,complete,
phase6_primary_seed_robustness,motion_blur_s4,blur,motion_blur,4,retention,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.7827363175589194,0.6759652540474161,0.8552737426675426,0.9101796407185628,0.6610016163000138,1.303991674275031,-0.12744332315964346,-0.5732571012412164,0.13387668471487413,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.14837032593481303,1.0,35,paired_raw_difference,-0.12744332315964346,183,complete,
phase6_primary_seed_robustness,motion_blur_s4,blur,motion_blur,4,retention,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9770330343469139,0.9542822009458614,1.0129632101779127,1.0177924762733683,0.9478314620360851,1.0946730343285098,-0.04075944192645442,-0.12631065601728142,0.05474675248955881,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.23715256948610278,1.0,34,paired_raw_difference,-0.04075944192645442,183,complete,
phase6_primary_seed_robustness,motion_blur_s4,blur,motion_blur,4,retention,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.987422056818515,0.9731133188596467,1.0099392121969302,1.0111788396323271,0.9681586552858995,1.0544550632804832,-0.023756782813812105,-0.07245545783720707,0.03562521393231694,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.264747050589882,1.0,34,paired_raw_difference,-0.023756782813812105,183,complete,
phase6_primary_seed_robustness,motion_blur_s4,blur,motion_blur,4,retention,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.7605430935546977,0.6363623826179493,0.8597779538576917,0.8736620501857162,0.6767037657310733,1.3378462670838036,-0.11311895663101845,-0.6345381399791228,0.12999546261894177,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.3255348930213957,1.0,35,paired_raw_difference,-0.11311895663101845,183,complete,
phase6_primary_seed_robustness,motion_blur_s4,blur,motion_blur,4,retention,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.7551547284805794,0.6301819710680951,0.8931672806006126,0.8183316016647649,0.6264556944452637,1.2478264933147034,-0.06317687318418552,-0.5001021805404223,0.18955131423019625,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.6200759848030394,1.0,35,paired_raw_difference,-0.06317687318418552,183,complete,
phase6_primary_seed_robustness,motion_blur_s5,blur,motion_blur,5,raw,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.1130298273155416,0.06922566371681417,0.15498752215588915,0.2765957446808511,0.15,0.4102941176470586,-0.16356591736530945,-0.2887108132524638,-0.06122554712872174,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,-0.16356591736530945,183,complete,
phase6_primary_seed_robustness,motion_blur_s5,blur,motion_blur,5,raw,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6486486486486487,0.5118788819875777,0.7414752163650669,0.11711711711711711,0.06185248822705868,0.17105559506875295,0.5315315315315315,0.40962486308871854,0.6145930815508021,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,0.5315315315315315,183,complete,
phase6_primary_seed_robustness,motion_blur_s5,blur,motion_blur,5,raw,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.19251336898395724,0.12275960627863033,0.25541911675296936,0.16455696202531647,0.09022556390977443,0.2311557788944724,0.027956406958640767,-0.04726807527964684,0.09209459243489726,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.6578684263147371,1.0,35,paired_raw_difference,0.027956406958640767,183,complete,
phase6_primary_seed_robustness,motion_blur_s5,blur,motion_blur,5,raw,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6797199288315837,0.6498764457424471,0.7147623475087326,0.7165784163991211,0.6795572205705478,0.7581542780754805,-0.0368584875675374,-0.06997478596954691,-0.0030490290898870396,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.15996800639872025,1.0,34,paired_raw_difference,-0.0368584875675374,183,complete,
phase6_primary_seed_robustness,motion_blur_s5,blur,motion_blur,5,raw,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8045542858071187,0.7836248546671402,0.8286402608930261,0.8309071593303001,0.8066441731499293,0.8594783065577459,-0.026352873523181386,-0.04873356773976747,-0.0035695288966800342,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.14777044591081784,1.0,34,paired_raw_difference,-0.026352873523181386,183,complete,
phase6_primary_seed_robustness,motion_blur_s5,blur,motion_blur,5,raw,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.2884950041113767,0.1725899271151228,0.39991462196790145,0.12012829202392597,0.06740262784184627,0.19699141555319555,0.16836671208745072,0.09122195980926735,0.23236490879363172,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.10657868426314737,1.0,35,paired_raw_difference,0.16836671208745072,183,complete,
phase6_primary_seed_robustness,motion_blur_s5,blur,motion_blur,5,raw,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.10032785510053324,0.06135932283305909,0.1455028640138269,0.04409507242747547,0.02442022617940192,0.07738841929456201,0.05623278267305777,0.026378171040619968,0.08501505648000023,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.10537892421515697,1.0,35,paired_raw_difference,0.05623278267305777,183,complete,
phase6_primary_seed_robustness,motion_blur_s5,blur,motion_blur,5,retention,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.7853371118677241,0.6639792266940304,0.8891195548332916,0.5968645016797313,0.3683941997851773,0.8802383814102561,0.18847261018799288,-0.12208703315486467,0.3999724527911975,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.1205758848230354,1.0,35,paired_raw_difference,0.18847261018799288,183,complete,
phase6_primary_seed_robustness,motion_blur_s5,blur,motion_blur,5,retention,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.935064935064935,0.8039054966248795,1.0512820512820513,0.6842105263157895,0.4443333333333335,1.1666666666666665,0.25085440874914555,-0.2667460317460318,0.4877705268153773,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.07058588282343531,1.0,35,paired_raw_difference,0.25085440874914555,183,complete,
phase6_primary_seed_robustness,motion_blur_s5,blur,motion_blur,5,retention,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.807556080283353,0.6827063907971065,0.9115527801613565,0.6582278481012659,0.43458762041401944,1.0377480397827692,0.14932823218208713,-0.25738350689213063,0.3614109181592608,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.21955608878224356,1.0,35,paired_raw_difference,0.14932823218208713,183,complete,
phase6_primary_seed_robustness,motion_blur_s5,blur,motion_blur,5,retention,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9822490895058513,0.9561818954753672,1.0218051419240606,1.032413043833394,0.9695213882501073,1.0871768234351535,-0.050163954327542726,-0.10626514291092135,0.0225250590605031,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.13977204559088183,1.0,34,paired_raw_difference,-0.050163954327542726,183,complete,
phase6_primary_seed_robustness,motion_blur_s5,blur,motion_blur,5,retention,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9894222280734515,0.9735499901506578,1.0138491215646188,1.0203332295498666,0.9814765909495552,1.0529115602240533,-0.030911001476415123,-0.06481313441087394,0.01595757497799603,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.14097180563887224,1.0,34,paired_raw_difference,-0.030911001476415123,183,complete,
phase6_primary_seed_robustness,motion_blur_s5,blur,motion_blur,5,retention,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.7637939675729741,0.6262175020295669,0.9220800739309445,0.5685582767854226,0.4614209231175885,0.8579684853596317,0.19523569078755154,-0.06885790172749295,0.28703655343216483,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.15036992601479704,1.0,35,paired_raw_difference,0.19523569078755154,183,complete,
phase6_primary_seed_robustness,motion_blur_s5,blur,motion_blur,5,retention,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6787979649312842,0.5521135620366304,0.8441899262958373,0.5779569094350333,0.47912116037001384,0.8726560545312093,0.10084105549625089,-0.17446545828380736,0.2306445771683684,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.41671665666866625,1.0,35,paired_raw_difference,0.10084105549625089,183,complete,
phase6_primary_seed_robustness,jpeg_s1,compression,jpeg,1,raw,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.1425891181988743,0.09405834814250656,0.19237667668723518,0.47619047619047616,0.29163306451612914,0.6551993534482757,-0.33360135799160184,-0.5046985167961462,-0.17365350472815744,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,-0.33360135799160184,183,complete,
phase6_primary_seed_robustness,jpeg_s1,compression,jpeg,1,raw,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6846846846846847,0.5714285714285714,0.7744592459409392,0.18018018018018017,0.09876108502869066,0.24528301886792453,0.5045045045045045,0.3978464076246334,0.6075949367088607,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,0.5045045045045045,183,complete,
phase6_primary_seed_robustness,jpeg_s1,compression,jpeg,1,raw,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.23602484472049687,0.16274647110534707,0.3059490084985836,0.261437908496732,0.1475289296046288,0.3467783080974325,-0.025413063776235117,-0.11658772709727383,0.06271318472809409,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.6420715856828634,1.0,35,paired_raw_difference,-0.025413063776235117,183,complete,
phase6_primary_seed_robustness,jpeg_s1,compression,jpeg,1,raw,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6950131349929556,0.6667359316885524,0.7180491643444533,0.6949982691684342,0.6595268854846855,0.7335543093049168,1.486582452137064e-05,-0.04927935507198341,0.03822370454358321,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.9994001199760048,1.0,34,paired_raw_difference,1.486582452137064e-05,183,complete,
phase6_primary_seed_robustness,jpeg_s1,compression,jpeg,1,raw,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8154405212150304,0.7953852428931523,0.8311758860114933,0.8156498485840631,0.7924414306644325,0.8433125174895564,-0.00020932736903267468,-0.037099008079929226,0.026117094211268354,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.9892021595680864,1.0,34,paired_raw_difference,-0.00020932736903267468,183,complete,
phase6_primary_seed_robustness,jpeg_s1,compression,jpeg,1,raw,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.37178792275912953,0.23959492531677404,0.4983910372268017,0.2084439794392217,0.1061591546840156,0.30521920708129047,0.16334394331990784,0.0902007769108807,0.2386268174080976,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.17236552689462106,1.0,35,paired_raw_difference,0.16334394331990784,183,complete,
phase6_primary_seed_robustness,jpeg_s1,compression,jpeg,1,raw,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.14585536652957173,0.09111274688857503,0.20709648463719038,0.07297738029369141,0.035745282725670825,0.11206549034467778,0.07287798623588032,0.03861206849447708,0.11439288090298379,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.13457308538292342,1.0,35,paired_raw_difference,0.07287798623588032,183,complete,
phase6_primary_seed_robustness,jpeg_s1,compression,jpeg,1,retention,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9907166004726979,0.960862350737442,1.0116071134031952,1.0275689223057642,1.0,1.1189633895516244,-0.036852321833066304,-0.1361746547350689,0.0064526602429827214,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.20935812837432513,1.0,35,paired_raw_difference,-0.036852321833066304,183,complete,
phase6_primary_seed_robustness,jpeg_s1,compression,jpeg,1,retention,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.987012987012987,0.9531063988095239,1.0,1.0526315789473684,1.0,1.222222222222222,-0.06561859193438135,-0.23125464875215618,0.0,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,-0.06561859193438135,183,complete,
phase6_primary_seed_robustness,jpeg_s1,compression,jpeg,1,retention,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9900782447366295,0.9601178242167204,1.0096721188334492,1.045751633986928,1.0,1.1880067901234568,-0.05567338925029841,-0.20228494247130804,0.005326944707369337,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.010597880423915218,0.3073385322935413,35,paired_raw_difference,-0.05567338925029841,183,complete,
phase6_primary_seed_robustness,jpeg_s1,compression,jpeg,1,retention,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,1.0043489826978234,0.9987586427074271,1.0136250816425705,1.0013213656877369,0.9862055525738872,1.0143307059386217,0.0030276170100864697,-0.012869771079373891,0.021758363223670224,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.7906418716256749,1.0,34,paired_raw_difference,0.0030276170100864697,183,complete,
phase6_primary_seed_robustness,jpeg_s1,compression,jpeg,1,retention,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,1.002809868264595,0.999274567741194,1.0087795254831284,1.0015976331921446,0.9928331434954007,1.0094762923085026,0.001212235072450385,-0.00858527864769424,0.012245694947792587,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.9226154769046191,1.0,34,paired_raw_difference,0.001212235072450385,183,complete,
phase6_primary_seed_robustness,jpeg_s1,compression,jpeg,1,retention,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9843129640826657,0.9560889279538177,1.003176810503301,0.9865498606494445,0.954790579652631,1.038110367512134,-0.0022368965667788343,-0.05724121016748922,0.03377836574154228,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.9426114777044591,1.0,35,paired_raw_difference,-0.0022368965667788343,183,complete,
phase6_primary_seed_robustness,jpeg_s1,compression,jpeg,1,retention,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9868278941613058,0.9597226643985709,1.0137909812002615,0.9565191494486849,0.9191348224065397,1.0186576999961885,0.030308744712620905,-0.027015228653782895,0.07313310079912162,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.15196960607878424,1.0,35,paired_raw_difference,0.030308744712620905,183,complete,
phase6_primary_seed_robustness,jpeg_s2,compression,jpeg,2,raw,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.13594040968342644,0.08893209597773057,0.18129190777992096,0.4318181818181818,0.24390243902439024,0.584622641509434,-0.2958777721347554,-0.43568970974635196,-0.13923680503227115,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,-0.2958777721347554,183,complete,
